,year,country,stateProvince,Latitude,Longitude,acceptedNameUsage,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank
21423,1937.0,Spain,Andorra,42.58,1.66,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21424,1881.0,Spain,La Coruna,43.15,-8.93,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21425,1914.0,Spain,Tarragona,40.8,0.51,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21426,1983.0,Spain,Navarra,42.81,-1.63,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21427,2013.0,Spain,Barcelona,41.3,2.04,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21428,2015.0,Spain,Almeria,36.82,-2.29,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21429,2016.0,Spain,Baleares,39.94,4.26,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21430,2009.0,Spain,Badajoz,38.4,-6.62,Ariadna algarvensis,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,algarvensis,Species
21431,2007.0,Spain,Huelva,37.62,-6.58,Ariadna insidiatrix,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,insidiatrix,Species
21432,2014.0,Spain,Cadiz,36.21,-5.33,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21433,1992.0,Spain,Cadiz,36.21,-5.33,Segestria pusiola,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,pusiola,Species
21434,1999.0,Spain,Cantabria,43.38,-3.21,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21435,2013.0,Spain,Leon,43.17,-4.9,Segestria florentina,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,florentina,Species
21436,2013.0,Spain,Leon,43.17,-4.9,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21437,2013.0,Spain,Leon,43.14,-4.94,Segestria senoculata,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,senoculata,Species
21438,2014.0,Spain,Granada,37.18,-3.26,Segestria bavarica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,bavarica,Species
21439,1820.0,Spain,Castellon,39.75,-0.21,Selenops radiatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,radiatus,Species
21440,2013.0,Spain,Castellon,40.36,0.38,Selenops radiatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,radiatus,Species
21441,1818.0,Spain,Spain,,,Selenops radiatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,radiatus,Species
21442,1819.0,Spain,Spain,,,Selenops radiatus,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,radiatus,Species
21443,,Portugal,Faro,37.1,-7.77,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21444,,Portugal,Faro,37.08,-7.78,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21445,1884.0,Spain,Murcia,37.4,-1.58,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21446,2011.0,Spain,Granada,37.31,-3.66,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21447,2010.0,Spain,Madrid,40.48,-3.36,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21448,2011.0,Spain,Cordoba,38.23,-4.9,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21449,2011.0,Spain,Cordoba,38.23,-4.9,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21450,2011.0,Spain,Jaen,37.55,-4.02,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21451,1910.0,Spain,Cantabria,43.2,-3.91,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21452,,Portugal,Faro,37.22,-7.98,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21453,2004.0,Portugal,Faro,37.22,-7.98,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21454,2004.0,Portugal,Beja,37.74,-7.8,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21455,2004.0,Portugal,Faro,37.05,-7.87,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21456,1976.0,Spain,Alicante,38.35,-0.48,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21457,2010.0,Spain,Ciudad Real,39.45,-4.4,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21458,2003.0,Spain,Baleares,39.56,2.64,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21459,2004.0,Portugal,Bragança,41.03,-6.94,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21460,2011.0,Spain,Valencia,39.59,-0.46,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21461,,Portugal,Beja,38.17,-7.01,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21462,1991.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21463,1975.0,Spain,Baleares,39.36,2.82,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21464,1998.0,Spain,Baleares,38.9,1.43,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21465,1975.0,Spain,Baleares,39.36,2.83,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21466,1998.0,Spain,Baleares,38.9,1.43,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21467,2004.0,Portugal,Beja,37.69,-7.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21468,1933.0,Portugal,Castelo Branco,39.82,-7.49,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21469,1933.0,Portugal,Faro,37.21,-7.44,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21470,1993.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21471,2004.0,Portugal,Beja,37.63,-7.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21472,2003.0,Spain,Almeria,37.11,-2.07,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21473,1910.0,Spain,Cordoba,37.88,-4.76,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21474,2004.0,Portugal,Beja,37.74,-7.64,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21475,2003.0,Spain,Baleares,39.56,2.5,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21476,1942.0,Spain,Alicante,38.59,-0.26,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21477,2003.0,Spain,Baleares,39.56,2.5,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21478,1993.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21479,1993.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21480,2005.0,Spain,Baleares,39.56,2.64,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21481,1993.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21482,2005.0,Spain,Baleares,39.56,2.64,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21483,2005.0,Spain,Baleares,39.56,2.64,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21484,1907.0,Spain,Alicante,38.85,0.11,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21485,1931.0,Spain,Malaga,36.71,-4.35,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21486,1931.0,Spain,Malaga,36.71,-4.35,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21487,2013.0,Spain,Jaen,38.13,-3.06,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21488,1977.0,Spain,Baleares,39.05,1.43,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21489,2004.0,Spain,Murcia,37.6,-0.99,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21490,2004.0,Spain,Granada,36.74,-3.38,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21491,2004.0,Spain,Murcia,38.18,-1.12,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21492,1977.0,Spain,Baleares,39.71,2.9,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21493,1931.0,Spain,Baleares,38.96,1.3,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21494,2013.0,Spain,Jaen,38.13,-3.07,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21495,2004.0,Spain,Alicante,38.84,0.1,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21496,2004.0,Spain,Albacete,38.49,-2.41,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21497,1942.0,Spain,Malaga,36.71,-4.41,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21498,2003.0,Spain,Almeria,36.83,-2.55,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21499,2004.0,Spain,Murcia,38.47,-1.32,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21500,1931.0,Spain,Valencia,39.01,-0.21,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21501,2003.0,Spain,Almeria,37.09,-2.1,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21502,2002.0,Spain,Almeria,37.09,-2.1,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21503,1977.0,Spain,Baleares,39.05,1.43,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21504,1989.0,Spain,Baleares,40.03,3.83,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21505,2004.0,Spain,Granada,36.7,-3.41,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21506,1989.0,Spain,Baleares,40.03,3.83,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21507,2004.0,Spain,Castellon,39.9,-0.34,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21508,2004.0,Spain,Murcia,37.6,-0.99,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21509,2011.0,Spain,Granada,37.33,-3.58,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21510,2012.0,Spain,Malaga,36.45,-5.14,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21511,1926.0,Spain,Tarragona,41.23,0.55,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21512,2013.0,Spain,Jaen,38.39,-2.58,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21513,2011.0,Spain,Jaen,37.9,-3.88,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21514,,Portugal,Faro,37.12,-7.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21515,1981.0,Spain,Baleares,38.9,1.43,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21516,1993.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21517,1950.0,Spain,Castellon,39.9,0.68,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21518,1976.0,Spain,Castellon,39.98,-0.03,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21519,1960.0,Spain,Castellon,39.98,-0.03,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21520,2003.0,Spain,Cadiz,36.68,-6.13,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21521,,Portugal,Faro,37.08,-7.78,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21522,1933.0,Portugal,Faro,37.09,-8.67,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21523,2006.0,Spain,Ciudad Real,39.45,-4.4,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21524,2011.0,Spain,Jaen,38.13,-3.57,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21525,1933.0,Portugal,Lisboa,38.71,-9.13,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21526,1976.0,Spain,Baleares,39.48,2.9,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21527,2003.0,Spain,Madrid,40.4,-3.68,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21528,2006.0,Spain,Madrid,40.4,-3.68,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21529,1934.0,Spain,Baleares,39.56,2.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21530,1933.0,Portugal,Lisboa,38.7,-9.46,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21531,1983.0,Spain,Baleares,39.88,4.25,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21532,2004.0,Portugal,Beja,37.65,-7.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21533,2004.0,Portugal,Beja,37.63,-7.67,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21534,2004.0,Portugal,Beja,37.54,-7.51,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21535,,Portugal,Faro,37.16,-8.61,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21536,,Portugal,Faro,37.17,-7.45,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21537,2004.0,Portugal,Beja,37.65,-7.58,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21538,2011.0,Spain,Valencia,39.65,-0.42,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21539,1976.0,Spain,Avila,40.46,-4.76,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21540,1975.0,Spain,Baleares,39.56,2.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21541,1976.0,Spain,Baleares,39.56,2.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21542,2013.0,Spain,Castellon,40.36,0.38,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21543,2013.0,Spain,Castellon,40.36,0.38,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21544,2003.0,Spain,Cadiz,36.53,-6.2,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21545,2009.0,Portugal,Beja,37.57,-7.53,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21546,1993.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21547,,Portugal,Porto,41.14,-8.61,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21548,2011.0,Spain,Cordoba,38.2,-4.86,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21549,2011.0,Spain,Cordoba,38.2,-4.86,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21550,1898.0,Spain,Ciudad Real,38.9,-3.84,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21551,1998.0,Spain,Baleares,38.9,1.43,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21552,2004.0,Portugal,Beja,37.82,-7.62,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21553,2004.0,Portugal,Beja,37.82,-7.61,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21554,1910.0,Spain,Madrid,40.5,-4.23,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21555,,Portugal,Beja,38.15,-6.98,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21556,2004.0,Portugal,Beja,37.66,-7.48,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21557,1820.0,Spain,Valencia,39.68,-0.26,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21558,1982.0,Spain,Salamanca,40.96,-5.65,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21559,,Portugal,Beja,37.93,-7.77,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21560,2003.0,Spain,Cadiz,36.78,-6.35,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21561,1993.0,Spain,Baleares,39.13,2.95,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21562,1888.0,Spain,Sevilla,37.37,-5.98,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21563,2003.0,Spain,Cadiz,36.68,-6.13,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21564,2004.0,Spain,Murcia,38.47,-1.32,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21565,2004.0,Spain,Alicante,38.64,-0.86,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21566,1988.0,Spain,Valencia,39.05,-0.23,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21567,1931.0,Spain,Malaga,36.71,-4.35,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21568,2003.0,Spain,Almeria,36.8,-2.79,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21569,1819.0,Spain,Spain,,,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21570,1873.0,Spain,Spain,,,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21571,1925.0,Spain,Tarragona,40.8,0.51,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21572,1900.0,Spain,Cuenca,39.98,-2.85,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21573,,Portugal,Guarda,41.08,-7.13,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21574,2000.0,Spain,Zaragoza,41.63,-0.88,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21575,2017.0,Portugal,Faro,37.09,-8.19,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21576,2015.0,Spain,Almeria,36.82,-2.06,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21577,2016.0,Spain,Almeria,36.89,-2.01,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21578,2015.0,Spain,Baleares,40.03,3.96,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
21579,2016.0,Spain,Baleares,39.82,4.22,Loxosceles rufescens,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelena,rufescens,Species
